Amostra,Sinal_Original,Sinal_Filtrado
77474,8231.000000,-1217.748544
77475,391.000000,866.708423
77476,-8192.000000,1303.211830
77477,-1194.000000,-738.208162
77478,8076.000000,-1374.861480
77479,1986.000000,604.098453
77480,-7881.000000,1434.665325
77481,-2758.000000,-462.982871
77482,7611.000000,-1479.619600
77483,3503.000000,318.204228
77484,-7268.000000,1510.703112
77485,-4213.000000,-170.246861
77486,6857.000000,-1526.843775
77487,4884.000000,21.649821
77488,-6379.000000,1529.687546
77489,-5506.000000,128.682886
77490,5843.000000,-1516.016091
77491,6076.000000,-275.641543
77492,-5249.000000,1489.867014
77493,-6588.000000,421.622493
77494,4608.000000,-1448.081375
77495,7037.000000,-562.200724
77496,-3922.000000,1393.680502
77497,-7419.000000,698.261614
77498,3200.000000,-1325.372299
77499,7730.000000,-827.124728
77500,-2449.000000,1244.667418
77501,-7968.000000,947.758747
77502,1675.000000,-1152.748852
77503,8130.000000,-1059.861294
77504,-887.000000,1049.417337
77505,-8216.000000,1161.093457
77506,89.000000,-937.299757
77507,8225.000000,-1252.468827
77508,707.000000,815.339802
77509,-8157.000000,1330.888596
77510,-1498.000000,-686.985635
77511,8012.000000,-1397.985000
77512,2272.000000,550.969077
77513,-7792.000000,1450.568059
77514,-3026.000000,-411.144147
77515,7499.000000,-1490.622264
77516,3750.000000,266.631630
77517,-7137.000000,1515.832295
77518,-4439.000000,-120.590561
77519,6709.000000,-1527.526068
77520,5086.000000,-26.787493
77521,-6219.000000,1524.862365
77522,-5686.000000,173.669260
77523,5671.000000,-1508.312896
77524,6232.000000,-319.302594
77525,-5071.000000,1477.181930
77526,-6719.000000,461.414003
77527,4425.000000,-1432.404714
77528,7144.000000,-598.760582
77529,-3739.000000,1374.879034
77530,-7504.000000,730.602895
77531,3018.000000,-1305.113142
77532,7794.000000,-856.392602
77533,-2271.000000,1222.426602
77534,-8011.000000,973.352778
77535,1503.000000,-1129.015449
77536,8156.000000,-1081.261389
77537,-722.000000,1025.723399
77538,-8225.000000,1179.765944
77539,-65.000000,-912.480605
77540,8218.000000,-1266.925736
77541,851.000000,791.093501
77542,-8137.000000,1342.234887
77543,-1629.000000,-663.031702
77544,7982.000000,-1405.738764
77545,2390.000000,528.547045
77546,-7754.000000,1455.834934
77547,-3130.000000,-389.917682
77548,7455.000000,-1493.258435
77549,3841.000000,247.209997
77550,-7089.000000,1516.559507
77551,-4516.000000,-102.691643
77552,6659.000000,-1526.123658
77553,5149.000000,-42.561537
77554,-6169.000000,1521.824499
77555,-5736.000000,187.095459
77556,5624.000000,-1504.112146
77557,6270.000000,-330.166383
77558,-5029.000000,1472.471008
77559,-6748.000000,469.673456
77560,4389.000000,-1428.124135
77561,7164.000000,-605.386081
77562,-3709.000000,1370.525050
77563,-7515.000000,735.442964
77564,2997.000000,-1300.367758
77565,7799.000000,-858.218258
77566,-2259.000000,1219.221193
77567,-8013.000000,973.575280
77568,1502.000000,-1127.053785
77569,8155.000000,-1079.974236
77570,-731.000000,1025.111477
77571,-8224.000000,1177.002609
77572,-46.000000,-913.710356
77573,8219.000000,-1263.258802
77574,821.000000,794.081957
77575,-8142.000000,1337.581730
77576,-1589.000000,-668.414892
77577,7992.000000,-1400.964391
77578,2342.000000,536.014337
77579,-7772.000000,1451.130075
77580,-3073.000000,-399.478602
77581,7483.000000,-1488.598018
77582,3776.000000,259.477146
77583,-7128.000000,1512.805632
77584,-4446.000000,-117.446949
77585,6711.000000,-1523.846247
77586,5076.000000,-25.635200
77587,-6235.000000,1521.402694
77588,-5660.000000,168.461256
77589,5704.000000,-1505.333281
77590,6196.000000,-309.290045
77591,-5123.000000,1476.744219
77592,-6675.000000,448.291226
77593,4499.000000,-1433.891665
77594,7096.000000,-581.729359
77595,-3835.000000,1379.911408
77596,-7454.000000,711.120485
77597,3139.000000,-1312.954908
77598,7748.000000,-833.274509
77599,-2414.000000,1235.706529
77600,-7973.000000,949.463646
77601,1671.000000,-1146.104242
77602,8129.000000,-1055.531831
77603,-914.000000,1048.062499
77604,-8213.000000,1153.296133
77605,148.000000,-940.489551
77606,8228.000000,-1240.770833
77607,617.000000,824.991265
77608,-8170.000000,1317.538847
77609,-1377.000000,-702.300898
77610,8043.000000,-1382.590373
77611,2124.000000,574.005445
77612,-7845.000000,1436.108732
77613,-2853.000000,-440.363438
77614,7580.000000,-1476.836678
77615,3556.000000,303.134550
77616,-7251.000000,1504.549701
77617,-4228.000000,-163.995689
77618,6859.000000,-1519.972919
77619,4863.000000,22.919809
77620,-6409.000000,1521.760441
77621,-5456.000000,117.759247
77622,5904.000000,-1510.882957
77623,6001.000000,-257.690551
77624,-5350.000000,1486.530423
77625,-6496.000000,394.431312
77626,4750.000000,-1450.638277
77627,6934.000000,-528.894385
77628,-4111.000000,1401.233659
77629,-7313.000000,657.669033
77630,3437.000000,-1340.776991
77631,7629.000000,-781.352267
77632,-2734.000000,1268.549237
77633,-7881.000000,898.000709
77634,2009.000000,-1185.850058
77635,8066.000000,-1007.020326
77636,-1268.000000,1093.184578
77637,-8182.000000,1107.420140
77638,516.000000,-991.362582
77639,8230.000000,-1198.364094
77640,239.000000,881.344612
77641,-8208.000000,1279.209903
77642,-992.000000,-763.958766
77643,8117.000000,-1349.255009
77644,1736.000000,640.143456
77645,-7959.000000,1407.685503
77646,-2464.000000,-511.369372
77647,7733.000000,-1454.542719
77648,3171.000000,378.087773
77649,-7443.000000,1488.801420
77650,-3852.000000,-242.196730
77651,7090.000000,-1511.225962
77652,4499.000000,103.510661
77653,-6680.000000,1519.845909
77654,-5109.000000,34.514822
77655,6214.000000,-1517.164800
77656,5674.000000,-173.381101
77657,-5697.000000,1500.649011
77658,-6194.000000,309.442553
77659,5134.000000,-1472.891126
77660,6660.000000,-443.830651
77661,-4528.000000,1432.126479
77662,-7072.000000,573.794345
77663,3885.000000,-1380.067672
77664,7426.000000,-699.250224
77665,-3210.000000,1316.680793
77666,-7717.000000,819.259834
77667,2510.000000,-1241.667749
77668,7945.000000,-931.374321
77669,-1790.000000,1157.433240
77670,-8106.000000,1036.458787
77671,1056.000000,-1063.084526
77672,8202.000000,-1132.202557
77673,-314.000000,960.893078
77674,-8231.000000,1219.195919
77675,-430.000000,-850.668997
77676,8192.000000,-1296.187397
77677,1171.000000,733.431260
77678,-8086.000000,1362.548955
77679,-1900.000000,-609.916376
77680,7915.000000,-1416.910649
77681,2614.000000,482.637758
77682,-7679.000000,1460.794974
77683,-3306.000000,-350.607264
77684,7382.000000,-1492.020439
77685,3970.000000,216.430921
77686,-7024.000000,1511.535819
77687,-4602.000000,-80.278154
77688,6610.000000,-1518.547902
77689,5197.000000,-56.168035
77690,-6143.000000,1513.597986
77691,-5748.000000,192.466462
77692,5628.000000,-1495.720359
77693,6253.000000,-326.095116
77694,-5066.000000,1466.970890
77695,-6707.000000,458.249253
77696,4465.000000,-1425.248245
77697,7107.000000,-585.588772
77698,-3830.000000,1372.708161
77699,-7450.000000,708.056447
77700,3163.000000,-1309.830280
77701,7733.000000,-825.694885
77702,-2472.000000,1235.562735
77703,-7953.000000,935.964486
77704,1762.000000,-1151.656373
77705,8111.000000,-1038.302593
77706,-1038.000000,1059.420547
77707,-8203.000000,1133.267969
77708,307.000000,-957.788592
77709,8231.000000,-1218.088585
77710,426.000000,849.604232
77711,-8193.000000,1293.935735
77712,-1155.000000,-734.222914
77713,8091.000000,-1359.030061
77714,1874.000000,613.497905
77715,-7923.000000,1413.744674
77716,-2578.000000,-487.402298
77717,7695.000000,-1456.421214
77718,3261.000000,358.564579
77719,-7406.000000,1488.496903
77720,-3918.000000,-226.408255
77721,7058.000000,-1508.638085
77722,4543.000000,92.291437
77723,-6656.000000,1516.216183
77724,-5132.000000,41.568969
77725,6202.000000,-1512.623634
77726,5680.000000,-175.453905
77727,-5700.000000,1496.888137
77728,-6184.000000,307.564013
77729,5154.000000,-1469.796256
77730,6639.000000,-437.455299
77731,-4568.000000,1431.052469
77732,-7042.000000,563.724835
77733,3946.000000,-1381.295177
77734,7390.000000,-685.725819
77735,-3296.000000,1320.370679
77736,-7680.000000,801.535643
77737,2620.000000,-1250.040394
77738,7910.000000,-911.685964
77739,-1924.000000,1169.609162
77740,-8080.000000,1014.331763
77741,1215.000000,-1080.487133
77742,8186.000000,-1109.211225
77743,-496.000000,983.000674
77744,-8230.000000,1195.373206
77745,-225.000000,-878.057688
77746,8210.000000,-1272.185067
77747,946.000000,766.752533
77748,-8128.000000,1339.686648
77749,-1657.000000,-649.021908
77750,7983.000000,-1396.171820
77751,2355.000000,526.941420
77752,-7776.000000,1442.247727
77753,-3035.000000,-400.630518
77754,7512.000000,-1476.862533
77755,3690.000000,271.901749
77756,-7190.000000,1500.593462
77757,-4317.000000,-141.010344
77758,6813.000000,-1512.897246
77759,4911.000000,8.944102
77760,-6386.000000,1513.352529
77761,-5467.000000,122.594140
77762,5910.000000,-1502.838522
77763,5981.000000,-253.572806
77764,-5389.000000,1480.604123
77765,-6450.000000,382.394546
77766,4829.000000,-1447.123914
77767,6869.000000,-507.998037
77768,-4232.000000,1402.970926
77769,-7236.000000,629.886348
77770,3605.000000,-1347.926001
77771,7549.000000,-746.320376
77772,-2951.000000,1283.555730
77773,-7805.000000,857.709259
77774,2275.000000,-1209.215519
77775,8001.000000,-962.605339
77776,-1583.000000,1125.371954
77777,-8138.000000,1059.403866
77778,880.000000,-1033.986429
77779,8214.000000,-1148.735726
77780,-171.000000,934.727411
77781,-8229.000000,1229.327070
77782,-539.000000,-828.685387
77783,8182.000000,-1300.902723
77784,1244.000000,716.190397
77785,-8075.000000,1362.217657
77786,-1939.000000,-599.014432
77787,7908.000000,-1413.746465
77788,2620.000000,477.398338
77789,-7683.000000,1454.898105
77790,-3280.000000,-352.077267
77791,7401.000000,-1484.899466
77792,3916.000000,224.610950
77793,-7066.000000,1504.084696
77794,-4522.000000,-95.692419
77795,6677.000000,-1512.535154
77796,5094.000000,-34.524024
77797,-6241.000000,1508.861341
77798,-5629.000000,163.212447
77799,5759.000000,-1495.264406
77800,6121.000000,-291.603765
77801,-5235.000000,1469.853080
77802,-6569.000000,417.055974
77803,4674.000000,-1434.194952
77804,6968.000000,-539.580558
77805,-4079.000000,1388.020676
77806,-7316.000000,658.048723
77807,3455.000000,-1331.718922
77808,7611.000000,-771.474334
77809,-2807.000000,1265.958457
77810,-7850.000000,879.280521
77811,2138.000000,-1191.115560
77812,8032.000000,-980.848703
77813,-1455.000000,1107.313073
77814,-8155.000000,1074.819300
77815,762.000000,-1015.776136
77816,8220.000000,-1160.820251
77817,-64.000000,917.361545
77818,-8226.000000,1238.754279
77819,-633.000000,-812.153717
77820,8172.000000,-1307.496977
77821,1326.000000,701.338524
77822,-8060.000000,1366.912913
77823,-2009.000000,-585.536573
77824,7890.000000,-1416.565747
77825,2676.000000,465.366121
77826,-7664.000000,1455.526093
77827,-3323.000000,-342.495269
77828,7383.000000,-1484.373443
77829,3947.000000,217.226599
77830,-7050.000000,1502.805186
77831,-4542.000000,-90.239166
77832,6667.000000,-1510.286731
77833,5103.000000,-37.248505
77834,-6237.000000,1506.714775
77835,-5629.000000,163.756533
77836,5763.000000,-1493.254866
77837,6114.000000,-289.792883
77838,-5249.000000,1468.547403
77839,-6555.000000,413.171090
77840,4699.000000,-1433.614818
77841,6950.000000,-533.247612
77842,-4115.000000,1389.209397
77843,-7295.000000,650.321933
77844,3504.000000,-1334.030340
77845,7588.000000,-761.705381
77846,-2868.000000,1270.276586
77847,-7828.000000,868.086752
77848,2213.000000,-1197.445921
77849,8014.000000,-968.050583
77850,-1542.000000,1116.803085
77851,-8143.000000,1061.926936
77852,863.000000,-1027.384530
77853,8214.000000,-1147.160032
77854,-176.000000,931.864473
77855,-8229.000000,1225.126325
77856,-510.000000,-829.348430
77857,8186.000000,-1294.074470
77858,1192.000000,721.384683
77859,-8088.000000,1353.806482
77860,-1864.000000,-608.968886
77861,7933.000000,-1404.511656
77862,2524.000000,492.254452
77863,-7723.000000,1445.616682
77864,-3166.000000,-371.833041
77865,7460.000000,-1476.316706
77866,3785.000000,249.148851
77867,-7146.000000,1496.728737
77868,-4378.000000,-125.158752
77869,6783.000000,-1507.208136
77870,4939.000000,-0.055707
77871,-6374.000000,1506.681038
77872,-5467.000000,124.380950
77873,5922.000000,-1496.586925
77874,5957.000000,-248.274347
77875,-5430.000000,1475.998100
77876,-6405.000000,370.330297
77877,4900.000000,-1445.247127
77878,6809.000000,-489.808023
77879,-4338.000000,1404.362224
77880,-7168.000000,605.217999
77881,3748.000000,-1354.757134
77882,7476.000000,-717.103715
77883,-3132.000000,1295.414389
77884,-7734.000000,823.613112
77885,2497.000000,-1227.448075
77886,7939.000000,-924.202899
77887,-1844.000000,1151.741776
77888,-8091.000000,1019.036873
77889,1180.000000,-1067.849803
77890,8188.000000,-1106.577860
77891,-508.000000,977.072854
77892,-8230.000000,1186.758732
77893,-167.000000,-879.712523
77894,8215.000000,-1259.060409
77895,839.000000,775.870579
77896,-8147.000000,1321.648454
77897,-1506.000000,-668.482043
77898,8024.000000,-1376.873812
77899,2161.000000,555.430080
77900,-7847.000000,1421.864636
77901,-2802.000000,-439.400102
77902,7619.000000,-1457.609685
77903,3423.000000,320.550296
77904,-7339.000000,1483.806638
77905,-4022.000000,-199.413685
77906,7012.000000,-1499.880950
77907,4592.000000,77.197786
77908,-6638.000000,1505.900882
77909,-5132.000000,45.173469
77910,6222.000000,-1502.076865
77911,5637.000000,-167.004709
77912,-5764.000000,1488.646486
77913,-6105.000000,287.995253
77914,5268.000000,-1465.191380
77915,6532.000000,-407.064646
77916,-4738.000000,1431.809704
77917,-6916.000000,522.968971
77918,4179.000000,-1389.218798
77919,7255.000000,-634.993592
77920,-3592.000000,1338.331541
77921,-7546.000000,743.663338
77922,2982.000000,-1277.981102
77923,7786.000000,-847.076741
77924,-2353.000000,1209.083103
77925,-7976.000000,944.291662
77926,1709.000000,-1133.026270
77927,8114.000000,-1035.815204
77928,-1056.000000,1049.209626
77929,-8198.000000,1120.078220
77930,396.000000,-958.912249
77931,8231.000000,-1196.884910
77932,266.000000,863.037995
77933,-8209.000000,1266.729276
77934,-926.000000,-760.738981
77935,8135.000000,-1327.512128
77936,1579.000000,654.199871
77937,-8008.000000,1380.007670
77938,-2221.000000,-543.321328
77939,7830.000000,-1423.306374
77940,2848.000000,429.318276
77941,-7602.000000,1457.567086
77942,-3457.000000,-312.738821
77943,7326.000000,-1482.676098
77944,4043.000000,194.068132
77945,-7002.000000,1498.271879
77946,-4602.000000,-73.906418
77947,6635.000000,-1503.530598
77948,5132.000000,-45.597963
77949,-6225.000000,1500.300767
77950,-5628.000000,165.764579
77951,5776.000000,-1486.587621
77952,6089.000000,-283.981030
77953,-5293.000000,1463.896338
77954,-6510.000000,400.209827
77955,4775.000000,-1432.373468
77956,6889.000000,-514.479009
77957,-4227.000000,1391.065112
77958,-7225.000000,624.824637
77959,3654.000000,-1341.309662
77960,7515.000000,-731.072864
77961,-3057.000000,1283.521891
77962,-7757.000000,833.263899
77963,2443.000000,-1216.825837
77964,7951.000000,-929.023183
77965,-1813.000000,1143.754053
77966,-8094.000000,1020.044543
77967,1173.000000,-1062.479828
77968,8187.000000,-1103.608250
77969,-527.000000,975.348968
77970,-8229.000000,1180.433586
77971,-123.000000,-882.465260
77972,8218.000000,-1250.565274
77973,770.000000,782.942458
77974,-8158.000000,1311.230037
77975,-1413.000000,-680.466651
77976,8047.000000,-1365.369251
77977,2047.000000,572.712330
77978,-7886.000000,1410.501662
77979,-2667.000000,-461.438937
77980,7677.000000,-1446.385060
77981,3269.000000,347.949466
77982,-7420.000000,1473.581397
77983,-3852.000000,-232.441329
77984,7118.000000,-1491.975955
77985,4409.000000,115.088484
77986,-6772.000000,1500.522934
77987,-4940.000000,2.186410
77988,6386.000000,-1500.393539
77989,5439.000000,-119.651429
77990,-5961.000000,1490.846748
77991,-5905.000000,236.013872
77992,5499.000000,-1472.561431
77993,6335.000000,-351.287620
77994,-5005.000000,1444.872110
77995,-6725.000000,463.971204
77996,4481.000000,-1408.484404
77997,7073.000000,-573.643610
77998,-3930.000000,1363.542298
77999,-7379.000000,679.519202
78000,3357.000000,-1310.639231
78001,7640.000000,-781.212184
78002,-2762.000000,1250.239116
78003,-7855.000000,878.836076
78004,2153.000000,-1181.413252
78005,8022.000000,-970.088666
78006,-1531.000000,1106.315514
78007,-8141.000000,1055.842715
78008,899.000000,-1024.645748
78009,8210.000000,-1135.715634
78010,-265.000000,935.785932
78011,-8231.000000,1207.044595
78012,-372.000000,-843.309803
78013,8202.000000,-1272.897125
78014,1006.000000,744.442570
78015,-8125.000000,1330.117539
78016,-1633.000000,-641.820299
78017,7999.000000,-1379.651094
78018,2249.000000,535.235220
78019,-7826.000000,1420.543045
78020,-2852.000000,-426.104004
78021,7605.000000,-1453.713163
78022,3438.000000,313.641182
78023,-7341.000000,1477.360657
78024,-4002.000000,-200.161413
78025,7034.000000,-1492.579390
78026,4541.000000,85.600209
78027,-6685.000000,1498.989764
78028,-5055.000000,29.217883
78029,6298.000000,-1496.949743
78030,5537.000000,-144.257875
78031,-5874.000000,1485.537695
78032,-5987.000000,257.760502
78033,5415.000000,-1466.007430
78034,6401.000000,-370.321443
78035,-4926.000000,1437.141329
78036,-6777.000000,479.819706
78037,4409.000000,-1400.435580
78038,7113.000000,-586.568387
78039,-3866.000000,1355.703197
78040,-7409.000000,689.909774
78041,3302.000000,-1303.209057
78042,7660.000000,-789.386201
78043,-2719.000000,1242.789524
78044,-7867.000000,883.714527
78045,2121.000000,-1175.599812
78046,8028.000000,-973.068027
78047,-1511.000000,1101.568732
78048,-8143.000000,1056.656293
78049,893.000000,-1021.320127
78050,8210.000000,-1134.218236
